SITE_NO,SITE_ID,BU,SITE_NAME,REG,VP_DISTRICT,SITE_FULLNAME,YearMonth,RFID,SALE_TARGET,CLUSTER,LAT,LNG,CHANNEL
11158,11158,HYPERMARKET,Chaiyaphoom,NE2,Pajaob Wongpakdee,11158-Chaiyaphoom,202512,20251211158,2260568.242,HYP,15.7772332,102.0265783,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202601,20260111158,777591.4235,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202601,20260111158,1147557.08,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202602,20260211158,883183.0597,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202602,20260211158,1080621.416,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202603,20260311158,910378.2176,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202603,20260311158,1134734.637,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202604,20260411158,815703.1084,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202604,20260411158,1244759.526,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202605,20260511158,925585.7627,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202605,20260511158,1166973.369,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202606,20260611158,957016.8016,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202606,20260611158,1087586.864,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202607,20260711158,939159.4091,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202607,20260711158,1318848.809,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202608,20260811158,908041.2346,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202608,20260811158,1333590.903,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202609,20260911158,848114.2335,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202609,20260911158,1351533.239,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202610,20261011158,840359.0711,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202610,20261011158,1353050.809,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202611,20261111158,900272.6613,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202611,20261111158,1336006.102,,,,B2B
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202612,20261211158,910748.7878,,,,PJS
11158,11158,HYP,Chaiyaphoom,,,11158-Chaiyaphoom,202612,20261211158,1356239.463,,,,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202401,20240111159,1358006.439,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202402,20240211159,1572806.06,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202403,20240311159,1704392.485,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202404,20240411159,1512400.959,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202405,20240511159,2193779.147,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202406,20240611159,1947560.928,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202407,20240711159,1952790.618,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202408,20240811159,1905641.588,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202409,20240911159,1780838.152,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202410,20241011159,2110549.829,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202411,20241111159,2161746.758,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202412,20241211159,2496819.115,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202501,20250111159,1431727.844,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202502,20250211159,1655980.633,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202503,20250311159,1733134.29,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202504,20250411159,1684749.252,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202505,20250511159,2002714.563,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202506,20250611159,2321816.216,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202507,20250711159,2340625.627,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202508,20250811159,2128513.683,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202509,20250911159,2283409.624,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202510,20251011159,2294329.304,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202511,20251111159,2473848.395,HYP,16.3989024,101.1388207,B2B
11159,11159,HYPERMARKET,Phechabun,North,Wichai Soomboonsod,11159-Phechabun,202512,20251211159,2524087.11,HYP,16.3989024,101.1388207,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202601,20260111159,163408.1771,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202601,20260111159,3516792.59,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202602,20260211159,185597.8981,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202602,20260211159,3311662.184,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202603,20260311159,191312.8675,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202603,20260311159,3477497.051,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202604,20260411159,171417.2172,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202604,20260411159,3814678.288,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202605,20260511159,194508.6811,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202605,20260511159,3576295.564,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202606,20260611159,201113.8064,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202606,20260611159,3333008.431,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202607,20260711159,197361.1364,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202607,20260711159,4041731.603,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202608,20260811159,190821.7585,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202608,20260811159,4086910.085,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202609,20260911159,178228.3043,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202609,20260911159,4141895.999,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202610,20261011159,176598.5835,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202610,20261011159,4146546.731,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202611,20261111159,189189.2194,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202611,20261111159,4094311.682,,,,B2B
11159,11159,HYP,Phechabun,,,11159-Phechabun,202612,20261211159,191390.7416,,,,PJS
11159,11159,HYP,Phechabun,,,11159-Phechabun,202612,20261211159,4156318.648,,,,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202401,20240111160,929209.9214,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202402,20240211160,1076185.616,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202403,20240311160,1166223.047,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202404,20240411160,1034853.692,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202405,20240511160,1501083.714,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202406,20240611160,1332609.982,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202407,20240711160,1336188.375,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202408,20240811160,1303926.859,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202409,20240911160,1218530.658,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202410,20241011160,1444134.42,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202411,20241111160,1479165.693,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202412,20241211160,1708437.477,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202501,20250111160,727403.3848,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202502,20250211160,841337.215,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202503,20250311160,880535.888,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202504,20250411160,855953.3944,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202505,20250511160,1017498.792,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202506,20250611160,1179621.519,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202507,20250711160,1189177.825,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202508,20250811160,1081412.269,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202509,20250911160,1160108.673,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202510,20251011160,1165656.524,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202511,20251111160,1256862.96,HYP,8.1087135,98.9273287,B2B
11160,11160,HYPERMARKET,Krabi,South,Suwadee Intachart,11160-Krabi,202512,20251211160,1282387.232,HYP,8.1087135,98.9273287,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202601,20260111160,594771.6058,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202601,20260111160,960811.3443,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202602,20260211160,560079.2724,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202602,20260211160,1091283.002,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202603,20260311160,588125.8141,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202603,20260311160,1124886.017,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202604,20260411160,645151.0213,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202604,20260411160,1007903.092,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202605,20260511160,604834.9458,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202605,20260511160,1143676.839,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202606,20260611160,563689.4203,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202606,20260611160,1182513.814,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202607,20260711160,683551.0295,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202607,20260711160,1160448.774,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202608,20260811160,691191.764,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202608,20260811160,1121998.382,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202609,20260911160,700491.1637,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202609,20260911160,1047951.086,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202610,20261011160,701277.711,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202610,20261011160,1038368.614,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202611,20261111160,692443.5466,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202611,20261111160,1112399.34,,,,PJS
11160,11160,HYP,Krabi,,,11160-Krabi,202612,20261211160,702930.3699,,,,B2B
11160,11160,HYP,Krabi,,,11160-Krabi,202612,20261211160,1125343.903,,,,PJS
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202401,20240111161,978307.8827,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202402,20240211161,1133049.537,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202403,20240311161,1227844.402,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202404,20240411161,1089533.701,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202405,20240511161,1580398.569,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202406,20240611161,1403022.956,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202407,20240711161,1406790.425,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202408,20240811161,1372824.262,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202409,20240911161,1282915.863,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202410,20241011161,1520440.166,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202411,20241111161,1557322.435,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202412,20241211161,1798708.572,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202501,20250111161,2474276.793,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202502,20250211161,2861824.938,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202503,20250311161,2995159.988,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202504,20250411161,2911542.157,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202505,20250511161,3461041.976,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202506,20250611161,4012505.592,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202507,20250711161,4045011.552,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202508,20250811161,3678444.916,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202509,20250911161,3946132.265,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202510,20251011161,3965003.388,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202511,20251111161,4275243.858,HYP,14.122317,100.6171271,B2B
11161,11161,HYPERMARKET,Navanakorn JUMBO,BKK4,Natsarine Seammai ,11161-Navanakorn JUMBO,202512,20251211161,4362065.169,HYP,14.122317,100.6171271,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202601,20260111161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202601,20260111161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202602,20260211161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202602,20260211161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202603,20260311161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202603,20260311161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202604,20260411161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202604,20260411161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202605,20260511161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202605,20260511161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202606,20260611161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202606,20260611161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202607,20260711161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202607,20260711161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202608,20260811161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202608,20260811161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202609,20260911161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202609,20260911161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202610,20261011161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202610,20261011161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202611,20261111161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202611,20261111161,4612833.447,,,,B2B
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202612,20261211161,0,,,,PJS
11161,11161,HYP,Navanakorn JUMBO,,,11161-Navanakorn JUMBO,202612,20261211161,4612833.447,,,,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202401,20240111162,1808734.633,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202402,20240211162,2094827.175,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202403,20240311162,2270087.701,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202404,20240411162,2014373.361,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202405,20240511162,2921903.907,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202406,20240611162,2593964.799,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202407,20240711162,2600930.247,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202408,20240811162,2538132.249,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202409,20240911162,2371906.016,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202410,20241011162,2811050.42,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202411,20241111162,2879239.83,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202412,20241211162,3325524.148,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202501,20250111162,3072026.612,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202502,20250211162,3553200.835,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202503,20250311162,3718747.723,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202504,20250411162,3614929.022,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202505,20250511162,4297180.124,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202506,20250611162,4981869.446,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202507,20250711162,5022228.381,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202508,20250811162,4567104.498,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202509,20250911162,4899461.275,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202510,20251011162,4922891.391,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202511,20251111162,5308081.513,HYP,14.0251766,100.7432134,B2B
11162,11162,HYPERMARKET,Rangsit  Klong 6,BKK4,Natsarine Seammai ,11162-Rangsit  Klong 6,202512,20251211162,5415877.609,HYP,14.0251766,100.7432134,B2B
11162,11162,HYP,Rangsit  Klong 6,,,11162-Rangsit  Klong 6,202601,20260111162,156825.2787,,,,PJS
11162,11162,HYP,Rangsit  Klong 6,,,11162-Rangsit  Klong 6,202601,20260111162,5016088.723,,,,B2B
11162,11162,HYP,Rangsit  Klong 6,,,11162-Rangsit  Klong 6,202602,20260211162,178121.0869,,,,PJS
11162,11162,HYP,Rangsit  Klong 6,,,11162-Rangsit  Klong 6,202602,20260211162,4723506.124,,,,B2B
